Banane,Zitrone,Banane,INDEF,Zitrone,Davon hat Jan eine Zitrone bekommen.,INDEF_false,stimuli//banana.bmp,stimuli//lemon.bmp,stimuli//banana.bmp,2,295
Banane,Zitrone,Zitrone,INDEF,Banane,Davon hat Jan eine Banane bekommen.,INDEF_false,stimuli//banana.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,2,296
Birne,Zitrone,Birne,DEF,Birne,Davon hat Jan die Birne bekommen.,DEF_felicitous,stimuli//pear.bmp,stimuli//lemon.bmp,stimuli//pear.bmp,3,297
Birne,Zitrone,Zitrone,DEF,Zitrone,Davon hat Jan die Zitrone bekommen.,DEF_infelicitous,stimuli//pear.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,5,298
Birne,Zitrone,Birne,INDEF,Birne,Davon hat Jan eine Birne bekommen.,INDEF_infelicitous,stimuli//pear.bmp,stimuli//lemon.bmp,stimuli//pear.bmp,6,299
Birne,Zitrone,Zitrone,INDEF,Zitrone,Davon hat Jan eine Zitrone bekommen.,INDEF_felicitous,stimuli//pear.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,4,300
Birne,Zitrone,Birne,DEF,Zitrone,Davon hat Jan die Zitrone bekommen.,DEF_false,stimuli//pear.bmp,stimuli//lemon.bmp,stimuli//pear.bmp,1,301
Birne,Zitrone,Zitrone,DEF,Birne,Davon hat Jan die Birne bekommen.,DEF_false,stimuli//pear.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,1,302
Birne,Zitrone,Birne,INDEF,Zitrone,Davon hat Jan eine Zitrone bekommen.,INDEF_false,stimuli//pear.bmp,stimuli//lemon.bmp,stimuli//pear.bmp,2,303
Birne,Zitrone,Zitrone,INDEF,Birne,Davon hat Jan eine Birne bekommen.,INDEF_false,stimuli//pear.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,2,304
Erdbeere,Zitrone,Erdbeere,DEF,Erdbeere,Davon hat Jan die Erdbeere bekommen.,DEF_felicitous,stimuli//strawberry.bmp,stimuli//lemon.bmp,stimuli//strawberry.bmp,3,305
Erdbeere,Zitrone,Zitrone,DEF,Zitrone,Davon hat Jan die Zitrone bekommen.,DEF_infelicitous,stimuli//strawberry.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,5,306
Erdbeere,Zitrone,Erdbeere,INDEF,Erdbeere,Davon hat Jan eine Erdbeere bekommen.,INDEF_infelicitous,stimuli//strawberry.bmp,stimuli//lemon.bmp,stimuli//strawberry.bmp,6,307
Erdbeere,Zitrone,Zitrone,INDEF,Zitrone,Davon hat Jan eine Zitrone bekommen.,INDEF_felicitous,stimuli//strawberry.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,4,308
Erdbeere,Zitrone,Erdbeere,DEF,Zitrone,Davon hat Jan die Zitrone bekommen.,DEF_false,stimuli//strawberry.bmp,stimuli//lemon.bmp,stimuli//strawberry.bmp,1,309
Erdbeere,Zitrone,Zitrone,DEF,Erdbeere,Davon hat Jan die Erdbeere bekommen.,DEF_false,stimuli//strawberry.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,1,310
Erdbeere,Zitrone,Erdbeere,INDEF,Zitrone,Davon hat Jan eine Zitrone bekommen.,INDEF_false,stimuli//strawberry.bmp,stimuli//lemon.bmp,stimuli//strawberry.bmp,2,311
Erdbeere,Zitrone,Zitrone,INDEF,Erdbeere,Davon hat Jan eine Erdbeere bekommen.,INDEF_false,stimuli//strawberry.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,2,312
Ananas,Zitrone,Ananas,DEF,Ananas,Davon hat Jan die Ananas bekommen.,DEF_felicitous,stimuli//pineapple.bmp,stimuli//lemon.bmp,stimuli//pineapple.bmp,3,313
Ananas,Zitrone,Zitrone,DEF,Zitrone,Davon hat Jan die Zitrone bekommen.,DEF_infelicitous,stimuli//pineapple.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,5,314
Ananas,Zitrone,Ananas,INDEF,Ananas,Davon hat Jan eine Ananas bekommen.,INDEF_infelicitous,stimuli//pineapple.bmp,stimuli//lemon.bmp,stimuli//pineapple.bmp,6,315
Ananas,Zitrone,Zitrone,INDEF,Zitrone,Davon hat Jan eine Zitrone bekommen.,INDEF_felicitous,stimuli//pineapple.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,4,316
Ananas,Zitrone,Ananas,DEF,Zitrone,Davon hat Jan die Zitrone bekommen.,DEF_false,stimuli//pineapple.bmp,stimuli//lemon.bmp,stimuli//pineapple.bmp,1,317
Ananas,Zitrone,Zitrone,DEF,Ananas,Davon hat Jan die Ananas bekommen.,DEF_false,stimuli//pineapple.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,1,318
Ananas,Zitrone,Ananas,INDEF,Zitrone,Davon hat Jan eine Zitrone bekommen.,INDEF_false,stimuli//pineapple.bmp,stimuli//lemon.bmp,stimuli//pineapple.bmp,2,319
Ananas,Zitrone,Zitrone,INDEF,Ananas,Davon hat Jan eine Ananas bekommen.,INDEF_false,stimuli//pineapple.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,2,320
Pflaume,Zitrone,Pflaume,DEF,Pflaume,Davon hat Jan die Pflaume bekommen.,DEF_felicitous,stimuli//plum.bmp,stimuli//lemon.bmp,stimuli//plum.bmp,3,321
Pflaume,Zitrone,Zitrone,DEF,Zitrone,Davon hat Jan die Zitrone bekommen.,DEF_infelicitous,stimuli//plum.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,5,322
Pflaume,Zitrone,Pflaume,INDEF,Pflaume,Davon hat Jan eine Pflaume bekommen.,INDEF_infelicitous,stimuli//plum.bmp,stimuli//lemon.bmp,stimuli//plum.bmp,6,323
Pflaume,Zitrone,Zitrone,INDEF,Zitrone,Davon hat Jan eine Zitrone bekommen.,INDEF_felicitous,stimuli//plum.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,4,324
Pflaume,Zitrone,Pflaume,DEF,Zitrone,Davon hat Jan die Zitrone bekommen.,DEF_false,stimuli//plum.bmp,stimuli//lemon.bmp,stimuli//plum.bmp,1,325
Pflaume,Zitrone,Zitrone,DEF,Pflaume,Davon hat Jan die Pflaume bekommen.,DEF_false,stimuli//plum.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,1,326
Pflaume,Zitrone,Pflaume,INDEF,Zitrone,Davon hat Jan eine Zitrone bekommen.,INDEF_false,stimuli//plum.bmp,stimuli//lemon.bmp,stimuli//plum.bmp,2,327
Pflaume,Zitrone,Zitrone,INDEF,Pflaume,Davon hat Jan eine Pflaume bekommen.,INDEF_false,stimuli//plum.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,2,328
Orange,Zitrone,Orange,DEF,Orange,Davon hat Jan die Orange bekommen.,DEF_felicitous,stimuli//orange.bmp,stimuli//lemon.bmp,stimuli//orange.bmp,3,329
Orange,Zitrone,Zitrone,DEF,Zitrone,Davon hat Jan die Zitrone bekommen.,DEF_infelicitous,stimuli//orange.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,5,330
Orange,Zitrone,Orange,INDEF,Orange,Davon hat Jan eine Orange bekommen.,INDEF_infelicitous,stimuli//orange.bmp,stimuli//lemon.bmp,stimuli//orange.bmp,6,331
Orange,Zitrone,Zitrone,INDEF,Zitrone,Davon hat Jan eine Zitrone bekommen.,INDEF_felicitous,stimuli//orange.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,4,332
Orange,Zitrone,Orange,DEF,Zitrone,Davon hat Jan die Zitrone bekommen.,DEF_false,stimuli//orange.bmp,stimuli//lemon.bmp,stimuli//orange.bmp,1,333
Orange,Zitrone,Zitrone,DEF,Orange,Davon hat Jan die Orange bekommen.,DEF_false,stimuli//orange.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,1,334
Orange,Zitrone,Orange,INDEF,Zitrone,Davon hat Jan eine Zitrone bekommen.,INDEF_false,stimuli//orange.bmp,stimuli//lemon.bmp,stimuli//orange.bmp,2,335
Orange,Zitrone,Zitrone,INDEF,Orange,Davon hat Jan eine Orange bekommen.,INDEF_false,stimuli//orange.bmp,stimuli//lemon.bmp,stimuli//lemon.bmp,2,336
